noise_sigma,run_iterations,epoch,rmse_km_s,ssim,velocity_objective,waveform_cost,result_dir
0,100,90,0.17820208222118056,0.7368595899554278,0.015877991053982198,5.979614797979593e-05,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175728_salt_tlfwi_alpha-none_noise-0_box-unclipped
0,100,91,0.17752028417138385,0.7376931115435292,0.015756725646144436,3.511215254548006e-05,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175728_salt_tlfwi_alpha-none_noise-0_box-unclipped
0,100,92,0.17722337421685241,0.7383768922528886,0.015704062184403254,5.899732423131354e-05,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175728_salt_tlfwi_alpha-none_noise-0_box-unclipped
0,100,93,0.17731390165010774,0.7391091793354263,0.01572010985919204,5.159628562978469e-05,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175728_salt_tlfwi_alpha-none_noise-0_box-unclipped
0,100,94,0.17711950769869111,0.7393393195677548,0.01568566000371335,4.067692134412937e-05,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175728_salt_tlfwi_alpha-none_noise-0_box-unclipped
0,100,95,0.1763860606773123,0.7409161105791214,0.01555602120063025,6.162962381495163e-05,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175728_salt_tlfwi_alpha-none_noise-0_box-unclipped
0,100,96,0.17593530800298887,0.7413450273029131,0.01547661630105328,2.4599285097792745e-05,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175728_salt_tlfwi_alpha-none_noise-0_box-unclipped
0,100,97,0.1757416775930255,0.7423244316542915,0.01544256862160546,5.770163261331618e-05,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175728_salt_tlfwi_alpha-none_noise-0_box-unclipped
0,100,98,0.17584217794645957,0.7420024984490272,0.015460235772477177,1.910420905915089e-05,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175728_salt_tlfwi_alpha-none_noise-0_box-unclipped
0,100,99,0.17566490093599346,0.7422286198483675,0.0154290787104262,0.00011299331526970491,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175728_salt_tlfwi_alpha-none_noise-0_box-unclipped
0,100,100,0.1749469326975776,0.7442660452187262,0.015303214630145374,0.0001162841435871087,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175728_salt_tlfwi_alpha-none_noise-0_box-unclipped
1,35,0,0.664687743043906,0.46964471952111286,0.22090489787640077,,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175415_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,35,1,0.6358072384340836,0.4624108507536642,0.20212542222258784,0.1467769891023636,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175415_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,35,2,0.612123623785739,0.4424364717167114,0.1873476653982925,0.13730064034461975,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175415_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,35,3,0.5895563492479373,0.43423118945111683,0.17378834446927793,0.13095875084400177,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175415_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,35,4,0.566664656525974,0.4317908162770163,0.16055441647785004,0.1267041712999344,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175415_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,35,5,0.5416593731120445,0.44211613883387063,0.1466974382400665,0.12342903763055801,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175415_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,35,6,0.5150221450678771,0.45770005343039866,0.13262390495515874,0.1213279590010643,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175415_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,35,7,0.487312271462048,0.47518643105640734,0.11873662495875037,0.1198192611336708,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175415_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,35,8,0.46161894549777915,0.4927950355620879,0.10654602542124081,0.11888755857944489,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175415_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,35,9,0.44091393976091664,0.5062961855511537,0.0972025511377466,0.1182103306055069,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175415_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,35,10,0.42583595047255574,0.5149879120769455,0.09066812835743246,0.11788100004196167,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175415_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,35,11,0.4130617788735288,0.520959315045618,0.085310016583082,0.11765580624341965,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175415_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,35,12,0.3996581057517805,0.5262295788985174,0.0798633007465507,0.11749005317687988,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175415_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,35,13,0.3853315054538654,0.5304669866288271,0.07424018454767116,0.1173497661948204,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175415_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,35,14,0.3701064092026158,0.5342950095670176,0.06848937706642703,0.11721064895391464,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175415_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,35,15,0.35463859414502774,0.537286669845383,0.06288426622858086,0.11701352894306183,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175415_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,35,16,0.3390118123007048,0.5428352684573693,0.05746450443970416,0.11683010309934616,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175415_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,35,17,0.32504102541332,0.5497343615443697,0.05282583410087126,0.11665494740009308,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175415_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,35,18,0.3135933907168816,0.5578833525188841,0.04917040735065537,0.11652816832065582,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175415_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,35,19,0.30488428633211245,0.5650911695032343,0.04647721402612076,0.11643194407224655,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175415_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,35,20,0.2981661594968144,0.5715612776655049,0.044451529334539885,0.116341732442379,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175415_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,35,21,0.2931570737222266,0.5766411675852744,0.04297053493668951,0.11628513783216476,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175415_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,35,22,0.2887384237855783,0.5810668608434937,0.0416849386850901,0.11620178073644638,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175415_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,35,23,0.28447554899990485,0.5838432929498878,0.040463168989398626,0.11612291634082794,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175415_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,35,24,0.2799951281815283,0.5859711348540759,0.03919863590269523,0.11608374118804932,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175415_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,35,25,0.2753812028489385,0.5875259056271422,0.03791740344126411,0.11604367941617966,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175415_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,35,26,0.2704991390544449,0.5892473757447885,0.03658489211459796,0.1160137802362442,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175415_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,35,27,0.26582078170045687,0.5907965087331436,0.03533034399192097,0.11601629108190536,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175415_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,35,28,0.2613154611853246,0.5922915152682496,0.034142885127249445,0.11598950624465942,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175415_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,35,29,0.2571973290685471,0.5934501417833525,0.033075233039997244,0.11594648659229279,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175415_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,35,30,0.25373034808826234,0.5938508341452033,0.03218954477049539,0.11593055725097656,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175415_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,35,31,0.25071448413386654,0.5939976731748826,0.03142887627725541,0.11591165512800217,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175415_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,35,32,0.24792096583145107,0.5936671740581005,0.030732402649399762,0.11589447408914566,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175415_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,35,33,0.24548042857799196,0.5934175868099519,0.030130320407417303,0.11588984727859497,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175415_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,35,34,0.24352855748933627,0.5927862094542913,0.02965307915641848,0.1158786192536354,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175415_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,35,35,0.24221427502393308,0.592189053224766,0.02933387751268475,0.11587516218423843,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175415_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,100,0,0.664687743043906,0.46964471952111286,0.22090489787640077,,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175850_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,100,1,0.6358044802523711,0.4624134066622431,0.20212366855449387,0.1467769891023636,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175850_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,100,2,0.6121200152131226,0.4423923316939908,0.18734545651225673,0.13730736076831818,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175850_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,100,3,0.5895455990421632,0.4342360549046285,0.1737820066749915,0.13094834983348846,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175850_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,100,4,0.5666842423291398,0.43165507556297306,0.16056551525207566,0.12672542035579681,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175850_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,100,5,0.541697414525601,0.4418980657726129,0.14671804445186046,0.12343762069940567,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175850_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,100,6,0.5151128483296457,0.4572821031464749,0.13267062325714027,0.12133850902318954,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175850_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,100,7,0.4874419695414441,0.4745990161192014,0.11879983683522105,0.11982492357492447,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175850_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,100,8,0.46180059687340497,0.4921765695917715,0.10662989563631654,0.1188979372382164,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175850_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,100,9,0.4411023611152458,0.5058783652963562,0.09728564649072237,0.11821867525577545,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175850_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,100,10,0.4260513821733079,0.5146370050093136,0.09075989012589303,0.1178903579711914,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175850_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,100,11,0.41334206954432406,0.520759719565514,0.08542583322759242,0.11766886711120605,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175850_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,100,12,0.4000338476661935,0.5260722739349678,0.08001353963930966,0.1175023540854454,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175850_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,100,13,0.38583301220360083,0.5302130259772525,0.074433556653052,0.11736354976892471,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175850_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,100,14,0.3707353656812365,0.5340308053950137,0.06872235568340007,0.11722731590270996,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175850_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,100,15,0.35540736568851555,0.5370734697234385,0.06315719779282511,0.1170366033911705,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175850_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,100,16,0.33982420315698514,0.5424755147770907,0.05774024452563996,0.11684584617614746,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175850_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,100,17,0.32584031578069234,0.5491038121637682,0.05308595569403064,0.1166718602180481,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175850_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,100,18,0.31406457323610876,0.5579297376878642,0.049318278080989555,0.11652948707342148,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175850_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,100,19,0.30512730974196334,0.5655144953995614,0.04655133757518402,0.11641629040241241,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175850_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,100,20,0.2983612281050675,0.5718915000038555,0.044509711218182056,0.11632820218801498,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175850_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,100,21,0.2934801763897885,0.5766428104116693,0.04306530696689068,0.11627832800149918,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175850_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,100,22,0.28941077326540654,0.5805394495380344,0.041879297841040275,0.1162116751074791,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175850_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,100,23,0.2852546928063088,0.5833134984348275,0.040685119884010794,0.11613491922616959,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175850_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,100,24,0.2808176933584806,0.5855291602674794,0.03942928845158883,0.11609622091054916,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175850_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,100,25,0.2762583153580405,0.5869230645043144,0.03815932840223129,0.1160530373454094,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175850_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,100,26,0.2714638797049586,0.588440473587966,0.036846318992234124,0.11602304130792618,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175850_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,100,27,0.26657266852118044,0.5904370782940127,0.035530493801251575,0.11601356416940689,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175850_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,100,28,0.2618874204771998,0.5920888428649607,0.03429251050210083,0.11599469184875488,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175850_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,100,29,0.25758447640586196,0.5932101644932007,0.03317488124264103,0.1159517914056778,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175850_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,100,30,0.25388447805199477,0.593501027323042,0.0322286640978669,0.1159358024597168,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175850_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,100,31,0.25076652715880676,0.5935904530740511,0.03144192557164429,0.11591341346502304,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175850_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,100,32,0.2480087768422702,0.5931580567174873,0.030754176695399496,0.11589799076318741,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175850_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,100,33,0.24547727760654858,0.5931546077586057,0.03012954691056126,0.11588621139526367,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175850_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,100,34,0.24356716147812202,0.5927277888577831,0.029662481075254783,0.11587803810834885,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175850_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,100,35,0.24231336502320255,0.592529177175811,0.029357883434433903,0.11586081236600876,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175850_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,100,36,0.2414917038035388,0.5921111752666313,0.02915912150296806,0.11585421860218048,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175850_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,100,37,0.24081661718536523,0.5922348864901704,0.028996321556301375,0.11583533138036728,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175850_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,100,38,0.24014277516848986,0.5916957255402527,0.028834276232811935,0.11584501713514328,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175850_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,100,39,0.23931534239258762,0.5909488481603257,0.02863591655224072,0.11583971232175827,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175850_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,100,40,0.23852128447515578,0.5895639267374015,0.02844620157383909,0.11582823097705841,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175850_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,100,41,0.2378232765059477,0.5877937016415061,0.02827995542401223,0.11581909656524658,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175850_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,100,42,0.2371502581891998,0.5862978596745312,0.02812012247960206,0.11580467224121094,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175850_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,100,43,0.23638464238751747,0.58428481805885,0.027938849578337262,0.11579877138137817,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175850_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,100,44,0.23547847559622137,0.5824061807289894,0.027725056234560112,0.11579138040542603,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175850_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,100,45,0.23481255492913325,0.580687715594405,0.027568467976173607,0.1157815009355545,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175850_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,100,46,0.23447672293492008,0.5786064708272918,0.02748966679914964,0.11579062044620514,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175850_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,100,47,0.2342405343624079,0.576342962038511,0.027434313969193203,0.11577477306127548,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175850_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,100,48,0.23413613056301338,0.5739969439387724,0.027409863817510222,0.11579979956150055,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175850_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,100,49,0.23407286136832928,0.5720199000867789,0.02739505221457855,0.11576320976018906,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175850_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,100,50,0.2341526317275512,0.569901122861693,0.02741372747246911,0.11581931263208389,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175850_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,100,51,0.2343079393847676,0.5666025453713976,0.02745010522936796,0.11577649414539337,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175850_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,100,52,0.23459433893853637,0.5637607438734964,0.027517251931004443,0.11587599664926529,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175850_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,100,53,0.2347544792231355,0.5625282631460927,0.02755483275766278,0.11590097099542618,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175850_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,100,54,0.23512338800326812,0.5601687896847943,0.027641503793067686,0.1157957911491394,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175850_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,100,55,0.23535325902434379,0.5577439509246183,0.027695578266689933,0.11584456264972687,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175850_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,100,56,0.23559149655770614,0.5551017687834294,0.027751676625149834,0.11581303179264069,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175850_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,100,57,0.23598759934196267,0.5528995173819804,0.027845073521591348,0.11580609530210495,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175850_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,100,58,0.23628489975300979,0.5514038894514677,0.027915276925644942,0.11580399423837662,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175850_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,100,59,0.2364022543832838,0.5497301549599314,0.027943012938749415,0.11578404903411865,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175850_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,100,60,0.2364475161712978,0.548196944537368,0.02795371395178807,0.11579058319330215,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175850_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,100,61,0.23664339342449286,0.5462935616812786,0.028000047825729655,0.11577143520116806,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175850_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,100,62,0.23702062652454906,0.5443304213605273,0.028089388699044884,0.11578263342380524,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175850_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,100,63,0.2373339916994835,0.5425963124037821,0.028163711808005247,0.11576686054468155,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175850_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,100,64,0.23765607411995987,0.5404901505206876,0.02824020478305593,0.11579414457082748,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175850_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,100,65,0.2378140965903381,0.5390886077837627,0.028277772268539326,0.11580441147089005,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175850_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,100,66,0.23833856361408587,0.536876080566507,0.02840263545281283,0.11576753854751587,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175850_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,100,67,0.23874967081157825,0.5351211256158788,0.028500702656318492,0.11580779403448105,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175850_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,100,68,0.23905868384308213,0.5331614042716756,0.028574527160393347,0.1157555803656578,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175850_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,100,69,0.2392636986880247,0.5314055753047906,0.028623558754936933,0.11579220741987228,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175850_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,100,70,0.2393792994878657,0.5298915834754114,0.028651224511650655,0.11578341573476791,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175850_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,100,71,0.23962900471301893,0.5277558017413945,0.028711029949876024,0.11576831340789795,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175850_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,100,72,0.2397239776695939,0.5262992764871268,0.028733792734865978,0.11579146236181259,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175850_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,100,73,0.23996359912864515,0.5245729240050087,0.028791264453386554,0.11575701087713242,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175850_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,100,74,0.24020494543170462,0.5230512086380145,0.028849207904924096,0.11577735096216202,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175850_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,100,75,0.24070354296468288,0.5213783442432154,0.02896909779787547,0.11575146019458771,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175850_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,100,76,0.2412017965951095,0.5196468687725698,0.02908915334035429,0.11576821655035019,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175850_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,100,77,0.24157607903030753,0.5179700028657658,0.029179500979828698,0.11574621498584747,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175850_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,100,78,0.24206472357260572,0.5161580991463187,0.02929766519914101,0.11579477787017822,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175850_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,100,79,0.24253767261583503,0.5147535329710831,0.029412261318952984,0.11579765379428864,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175850_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,100,80,0.2432512140248589,0.5128439411284094,0.02958557656228386,0.11577055603265762,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175850_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,100,81,0.24378774838009845,0.5111764743831738,0.029716233130119094,0.11580339819192886,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175850_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,100,82,0.24427962896523542,0.5096169509946502,0.02983626856369654,0.11577532440423965,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175850_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,100,83,0.24483824811580673,0.5080562701765289,0.02997288387020867,0.1157548651099205,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175850_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,100,84,0.24531949929987867,0.5065334680188825,0.030090828368371587,0.11580109596252441,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175850_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,100,85,0.24592365878734943,0.5047257319153992,0.030239222975678336,0.11576109379529953,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175850_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,100,86,0.2465722757650966,0.5032253562124791,0.030398943587989426,0.11578617244958878,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175850_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,100,87,0.24708363980040662,0.5021570020540065,0.030525162528508544,0.11580564081668854,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175850_salt_tlfwi_alpha-none_noise-1_box-unclipped
